Dimension:4x14170
RThighAng,LThighAng,RShankAng,LShankAng,
  5.006656139101,  2.026266716531, -7.947651585583, -3.744794439435,
  4.860831032395,  1.987904825594, -7.886806256648, -3.822371253313,
  4.722109064536,  1.947765360619, -7.823913138785, -3.896333953594,
  4.591152941127,  1.906045546261, -7.758329006683, -3.965728776580,
  4.468317392305,  1.862750029038, -7.691371278339, -4.030525371197,
  4.353233054873,  1.818158384705, -7.622905988441, -4.092930853029,
  4.138486454766,  1.723748792259, -7.486610729152, -4.211280262115,
  4.035977568105,  1.676049741502, -7.421184644993, -4.267108884355,
  3.935254826738,  1.628229729971, -7.358557334773, -4.319594863147,
  3.835541125254,  1.579916363061, -7.297249242383, -4.368130677009,
  3.736210827070,  1.531286953010, -7.236728106601, -4.411009770730,
  3.636898502554,  1.482232762962, -7.175864822167, -4.449143858015,
  3.538079447070,  1.432990193620, -7.114539619415, -4.481570558066,
  3.439119904354,  1.383973650878, -7.052622051564, -4.509457455157,
  3.339876007736,  1.334754821471, -6.989998664061, -4.534021618814,
  3.240875379496,  1.284762254474, -6.928684143081, -4.556033557137,
  3.240875379496,  1.284762254474, -6.928684143081, -4.556033557137,
  3.144226384594,  1.233868532214, -6.867969707379, -4.575739851690,
  3.052186187597,  1.182814483190, -6.808684013483, -4.594670627416,
  2.962960886861,  1.131748851578, -6.751853336112, -4.611855821383,
  2.871977473827,  1.079982935320, -6.697828451444, -4.629078113521,
  2.779128218329,  1.028434761576, -6.647125206123, -4.645424911623,
  2.686469052605,  0.977670003260, -6.598975458315, -4.661204171688,
  2.594159107606,  0.928282894706, -6.553255278782, -4.675752661262,
  2.594159107606,  0.928282894706, -6.553255278782, -4.675752661262,
  2.415252857872,  0.833810229914, -6.468957937882, -4.699102054577,
  2.329321512634,  0.790016926743, -6.428969232265, -4.708169590146,
  2.245935720786,  0.748221721692, -6.390144432739, -4.716198012656,
  2.164957034280,  0.708784111377, -6.352258263224, -4.723888443540,
  2.086615592553,  0.671740975206, -6.315902407089, -4.731394820618,
  2.010578462081,  0.636853993251, -6.279196219149, -4.739324548837,
  1.936748573457,  0.603402631006, -6.243920521191, -4.748502544461,
  1.865570815974,  0.571806755702, -6.210041974294, -4.758184506790,
  1.796996949120,  0.541882579994, -6.179651256902, -4.768844604012,
  1.731071486677,  0.513316057085, -6.152187465023, -4.779063563665,
  1.627778614796,  0.484341460229, -6.080316979948, -4.778187956135,
  1.568976123135,  0.461680460767, -6.058389462350, -4.785519709120,
  1.510276433633,  0.436863985113, -6.040348755891, -4.793387045485,
  1.452696944499,  0.412247931682, -6.023854384460, -4.801740086979,
  1.395896794552,  0.388097379425, -6.009095174265, -4.810365843103,
  1.341232892080,  0.364856386683, -5.994907110865, -4.818942366325,
  1.287477275856,  0.342655867388, -5.981175442895, -4.827749353315,
  1.235202947995,  0.321709890362, -5.968431890714, -4.837472372206,
  1.183896704854,  0.300992838331, -5.956324657979, -4.847533276918,
  1.132929687913,  0.280921370027, -5.944692493088, -4.857761853332,
  1.082213756837,  0.261579066259, -5.933195820903, -4.866263284675,
  1.032364086915,  0.242404011262, -5.923006876592, -4.874907445872,
  0.982757633913,  0.223592496015, -5.913831797926, -4.883061148965,
  0.933004557271,  0.204644934464, -5.905192787399, -4.891286499365,
  0.883099150654,  0.184913309305, -5.897317862033, -4.899244194818,
  0.833731365165,  0.164182072409, -5.890400931039, -4.907212938185,
  0.784252904578,  0.141890277167, -5.884202629164, -4.915734165186,
  0.734341372490,  0.118873626999, -5.878522831963, -4.923911394996,
  0.684697538890,  0.095310395327, -5.872455544681, -4.932435551151,
  0.634987698107,  0.070527614943, -5.866301901907, -4.940333657662,
  0.584997972908,  0.046106611059, -5.860186336882, -4.948881104302,
  0.535746819648,  0.021231220153, -5.853794712519, -4.957248361655,
  0.487370148214, -0.004163199336, -5.847512316487, -4.965869236864,
  0.439895292067, -0.029406331937, -5.840899485752, -4.974159458224,
  0.393595227226, -0.054893334241, -5.834528111166, -4.980852740936,
  0.348098637532, -0.081322370065, -5.828425050718, -4.987023748304,
  0.303242209467, -0.108310582990, -5.823324731388, -4.992957303776,
  0.258058013823, -0.135889740092, -5.818940516675, -4.998062238257,
  0.168212292993, -0.191698503517, -5.812272059359, -5.007229324250,
  0.123349750916, -0.220233714620, -5.809171054455, -5.011630846061,
  0.079259834674, -0.248282041124, -5.805535689849, -5.015884269874,
  0.036020814466, -0.276456441508, -5.801626715919, -5.018934251385,
 -0.006527331632, -0.304001012773, -5.798006205113, -5.021928922636,
 -0.048006957423, -0.331887233790, -5.794556632081, -5.024648490972,
 -0.088607828763, -0.359141524477, -5.791353455908, -5.026524065208,
 -0.128011797246, -0.385611233609, -5.788143793404, -5.028513190704,
 -0.166100631654, -0.411493856016, -5.785952151716, -5.030203302140,
 -0.203059525058, -0.436995857863, -5.783992130360, -5.031294311887,
 -0.272558005366, -0.486294706705, -5.785438039518, -5.033910404195,
 -0.305353658646, -0.510202366357, -5.787361617034, -5.034865742903,
 -0.305353658646, -0.510202366357, -5.787361617034, -5.034865742903,
 -0.397491011918, -0.579958379224, -5.799658000912, -5.036904332686,
 -0.424493384227, -0.602829056351, -5.805253142681, -5.037115736218,
 -0.424493384227, -0.602829056351, -5.805253142681, -5.037115736218,
 -0.493920637842, -0.667417718130, -5.825574213237, -5.037771963002,
 -0.489753243021, -0.664294564634, -5.811900338800, -5.020568205726,
 -0.504567633753, -0.682117618964, -5.821273031855, -5.021642725441,
 -0.520051441921, -0.701785080012, -5.832768301309, -5.023262156116,
 -0.534766295668, -0.721641173979, -5.844792918114, -5.024350741509,
 -0.534766295668, -0.721641173979, -5.844792918114, -5.024350741509,
 -0.559127795211, -0.758394830169, -5.872369674305, -5.024894741221,
 -0.569843389886, -0.775833328862, -5.887158562616, -5.024613425839,
 -0.578975365212, -0.792505399986, -5.902126353684, -5.025712776001,
 -0.593822952777, -0.826063284987, -5.930338268808, -5.027185941100,
 -0.599348734035, -0.843190425934, -5.943606468640, -5.028382722527,
 -0.608313678999, -0.876868204618, -5.967090240776, -5.031862516150,
 -0.612613843907, -0.893575354568, -5.978205186041, -5.033599693889,
 -0.617617176032, -0.909598041510, -5.989045538129, -5.034959615844,
 -0.630849133038, -0.939522672141, -6.010735044827, -5.037675679094,
 -0.639412908250, -0.953107835424, -6.021352077287, -5.039881272854,
 -0.648524947865, -0.965210316404, -6.031819835883, -5.042506531194,
 -0.658061212963, -0.976338103279, -6.042468141451, -5.045061839902,
 -0.669072045613, -0.985938492181, -6.053023359390, -5.048724403917,
 -0.680624396114, -0.995069410170, -6.062580169219, -5.052902140705,
 -0.693697970374, -1.004009951197, -6.071881709460, -5.057218658765,
 -0.706811895608, -1.011550303380, -6.080843766155, -5.062287801813,
 -0.720563333163, -1.018976441782, -6.089153628498, -5.067093541909,
 -0.735243646466, -1.026228596577, -6.096379970225, -5.071946158694,
 -0.750561972020, -1.033287404744, -6.103650040775, -5.077037412052,
 -0.766333365722, -1.039490347035, -6.111046287598, -5.082230820081,
 -0.782002984840, -1.045982649222, -6.117373653028, -5.087248613893,
 -0.797587921132, -1.051805981674, -6.124452585702, -5.092459255826,
 -0.813241563534, -1.058063723362, -6.130944014874, -5.098766400303,
 -0.828532524847, -1.064482883537, -6.137413011038, -5.104918778965,
 -0.843197232720, -1.071178456669, -6.143869761054, -5.111667742077,
 -0.857581458408, -1.077204192706, -6.149973662659, -5.118273315509,
 -0.871454763143, -1.083120099389, -6.155960191309, -5.125032902908,
 -0.885113305581, -1.089110060909, -6.162363238605, -5.131728135905,
 -0.898819920082, -1.094511365286, -6.167949203611, -5.138240121028,
 -0.912353304142, -1.099844945622, -6.173620701625, -5.144494644871,
 -0.925891016553, -1.105184908308, -6.178573589193, -5.150431944509,
 -0.938504474745, -1.110007355295, -6.182883426299, -5.155991742061,
 -0.950322356147, -1.114719838666, -6.186828884678, -5.161098358881,
 -0.961894311178, -1.118547939848, -6.191120160646, -5.166612985861,
 -0.972543060546, -1.121507191742, -6.195363777102, -5.172765572825,
 -0.972543060546, -1.121507191742, -6.195363777102, -5.172765572825,
 -0.992560149951, -1.127054989375, -6.205328035053, -5.185541647770,
 -1.002729956153, -1.130593601869, -6.210691598201, -5.190912269379,
 -1.013195630220, -1.135097939747, -6.216741591523, -5.196850730826,
 -1.009881338539, -1.124839435076, -6.207650622225, -5.189754323382,
 -1.016130758534, -1.129092512663, -6.213614820895, -5.194142102871,
 -1.024086550985, -1.135614046323, -6.220525574604, -5.199437472861,
 -1.030837896654, -1.141663109591, -6.227530742041, -5.205262390568,
 -1.037101258659, -1.147227532180, -6.235457400810, -5.210882790721,
 -1.042763210773, -1.152565163824, -6.243235501934, -5.216249977587,
 -1.048626512675, -1.157072352069, -6.251327205088, -5.222390583099,
 -1.054370779084, -1.161149583705, -6.259786851009, -5.228552615044,
 -1.059517655394, -1.164825399919, -6.267949687500, -5.234536621358,
 -1.064552695981, -1.168637045575, -6.276534771696, -5.239852766296,
 -1.069043653474, -1.172692871317, -6.284635990565, -5.245157032490,
 -1.072660525490, -1.176331111631, -6.293004494272, -5.250568906178,
 -1.075485762609, -1.179494100336, -6.300845768119, -5.256015470164,
 -1.078381063872, -1.182689452039, -6.308977143910, -5.261420230515,
 -1.080867243644, -1.186441802752, -6.317474491207, -5.266778651797,
 -1.083307844324, -1.189688294142, -6.325396142943, -5.273086174936,
 -1.085633889569, -1.193228171431, -6.333581252359, -5.278756109006,
 -1.090819513247, -1.199652766738, -6.349981074561, -5.290571691043,
 -1.093696838503, -1.202910167374, -6.357512302465, -5.296348955993,
 -1.096786102540, -1.206220500180, -6.363834493648, -5.302623491125,
 -1.103263696036, -1.212852666764, -6.375947642786, -5.315430449607,
 -1.107051489977, -1.215477495909, -6.381601173205, -5.321396424350,
 -1.111367264878, -1.218458968771, -6.386401533013, -5.328016104864,
 -1.115317977194, -1.222142562900, -6.391337532621, -5.334995943495,
 -1.119197311996, -1.225105456716, -6.395954256846, -5.342129418598,
 -1.123042756300, -1.227742870975, -6.400623145211, -5.348780838904,
 -1.133597710069, -1.232433232824, -6.409597913681, -5.362286032703,
 -1.139257984453, -1.235176561220, -6.413932308995, -5.368348460824,
 -1.145142233295, -1.237829857745, -6.418213146186, -5.374531231317,
 -1.145142233295, -1.237829857745, -6.418213146186, -5.374531231317,
 -1.150895696307, -1.240563051204, -6.422193331174, -5.380070806980,
 -1.157243110085, -1.243056188908, -6.426314848799, -5.385575817914,
 -1.162938227646, -1.244696778785, -6.429639598160, -5.390996063239,
 -1.167816899348, -1.246348799027, -6.433310740497, -5.396191274603,
 -1.172393809788, -1.247570825860, -6.436819541358, -5.400843795159,
 -1.177071067094, -1.248581872669, -6.440138486387, -5.405660892273,
 -1.180375645915, -1.248887767416, -6.443346391990, -5.410624780920,
 -1.183006873932, -1.249011532200, -6.446881843416, -5.415177262683,
 -1.184836943294, -1.249634817242, -6.450140662320, -5.419478801913,
 -1.185950514047, -1.250237214631, -6.453390689720, -5.423696009624,
 -1.187260996516, -1.251398249849, -6.457213473519, -5.427268159200,
 -1.188787850598, -1.253916711495, -6.460366670404, -5.430696186372,
 -1.190610300389, -1.257419120015, -6.463366198679, -5.434108531972,
 -1.192171661560, -1.262028957073, -6.466561900182, -5.437823796867,
 -1.193774539397, -1.266981076356, -6.470077119711, -5.441531878580,
 -1.173694632695, -1.250443907181, -6.451588514645, -5.426084216307,
 -1.173386487056, -1.253804681439, -6.453090812974, -5.428628060712,
 -1.175500179118, -1.259485836029, -6.455605326741, -5.432490335920,
 -1.178160354939, -1.265758562003, -6.458357362599, -5.435350583305,
 -1.180759970127, -1.271776005630, -6.461186966076, -5.438495243104,
 -1.183811217594, -1.277150818501, -6.463945979929, -5.441749060915,
 -1.183811217594, -1.277150818501, -6.463945979929, -5.441749060915,
 -1.186020129451, -1.282524222975, -6.466255125387, -5.444539552231,
 -1.187455475154, -1.287236045314, -6.469028065863, -5.447554895976,
 -1.188119346390, -1.292226713300, -6.471435145784, -5.450480029421,
 -1.188554549670, -1.296381523524, -6.473663396136, -5.453765434839,
 -1.188308215773, -1.304682528818, -6.476496954016, -5.460021032569,
 -1.187428865783, -1.308244517435, -6.478168668300, -5.463792037424,
 -1.186732513741, -1.311509332170, -6.479936721747, -5.467617253427,
 -1.186372298134, -1.313741580417, -6.481274577021, -5.471095955367,
 -1.185792113334, -1.316224782637, -6.483257204448, -5.474824100396,
 -1.185246743108, -1.318165052024, -6.485426130634, -5.478880623518,
 -1.185317756509, -1.319909534993, -6.487672888650, -5.483048542505,
 -1.185446444758, -1.321478317833, -6.489545771995, -5.487455655230,
 -1.184420426736, -1.321426833446, -6.492817372759, -5.495277180416,
 -1.184142484285, -1.321252640941, -6.494117199251, -5.499645437381,
 -1.183994755956, -1.321258928353, -6.496224076655, -5.504798826492,
 -1.183472901570, -1.321550978044, -6.498563178008, -5.509570914237,
 -1.182814206041, -1.322521976578, -6.500949788198, -5.514437097051,
 -1.182080537261, -1.323122170758, -6.503033768639, -5.519211694480,
 -1.181008837846, -1.323627146665, -6.504775149524, -5.524367201834,
 -1.180003514423, -1.324202120863, -6.505859337940, -5.530058917743,
 -1.178695821948, -1.324926887363, -6.506586251437, -5.535808404733,
 -1.177547272232, -1.325357409556, -6.507316735801, -5.540931206258,
 -1.176704225553, -1.325497432170, -6.507724261485, -5.546498631138,
 -1.175970227696, -1.325616544580, -6.508331610848, -5.552570113038,
 -1.175091721345, -1.325109197398, -6.509022769935, -5.558859053888,
 -1.174630364450, -1.323834590297, -6.509633401187, -5.564378618328,
 -1.173555953792, -1.322444557952, -6.510400647158, -5.569972834833,
 -1.172126195678, -1.320914311087, -6.511376262646, -5.575260029856,
 -1.171071691258, -1.318744655209, -6.512652040125, -5.580835350913,
 -1.169928541108, -1.316591991942, -6.513813552175, -5.586590681353,
 -1.168334253439, -1.315310421532, -6.515542602618, -5.592095842150,
 -1.167343131137, -1.314118041737, -6.516498898707, -5.597408594493,
 -1.166217198823, -1.312760626906, -6.517736163828, -5.603336692884,
 -1.165310752672, -1.312166572582, -6.519297532141, -5.608651344491,
 -1.164307746771, -1.310953001160, -6.520614739526, -5.613834207845,
 -1.163693711283, -1.310108612675, -6.521474351321, -5.618688357769,
 -1.164716238454, -1.307071124470, -6.524058127151, -5.626872925885,
 -1.164716238454, -1.307071124470, -6.524058127151, -5.626872925885,
 -1.166525680020, -1.303640300247, -6.526021535249, -5.634792882312,
 -1.167275160787, -1.302302836574, -6.527557123396, -5.638547302933,
 -1.147214935504, -1.280690441663, -6.508414238562, -5.623961121493,
 -1.144479944555, -1.278299324244, -6.510107683002, -5.627527263390,
 -1.143267178364, -1.278003629476, -6.511716460305, -5.632092983288,
 -1.141869591842, -1.278053833421, -6.513655880448, -5.635916214113,
 -1.140486695805, -1.278764664731, -6.515475996039, -5.639679493091,
 -1.138438504223, -1.280100183482, -6.517322647614, -5.643509281763,
 -1.136479634271, -1.281515080167, -6.519344815648, -5.646873949082,
 -1.134445039461, -1.282435893841, -6.520844107801, -5.649914838998,
 -1.132388051382, -1.283827628489, -6.522373288504, -5.652460438656,
 -1.130520582614, -1.285620838755, -6.524028157051, -5.654436031596,
 -1.128768313320, -1.288197791160, -6.526175612123, -5.656529665282,
 -1.126188869204, -1.290439466004, -6.528139066631, -5.658888939529,
 -1.123754297425, -1.292824731195, -6.530005021240, -5.661015396910,
 -1.121418852031, -1.295272055690, -6.531644209120, -5.663285089766,
 -1.119807653959, -1.298564709806, -6.533494753888, -5.665385429987,
 -1.119807653959, -1.298564709806, -6.533494753888, -5.665385429987,
 -1.117983424617, -1.301972604329, -6.535583954878, -5.667635097193,
 -1.116612187799, -1.304787931508, -6.537978675462, -5.669911599361,
 -1.114851313895, -1.307252762651, -6.540593223030, -5.671646183457,
 -1.113242024338, -1.309714375889, -6.542593306463, -5.673365856780,
 -1.111300669297, -1.311792423969, -6.544575203216, -5.675100931582,
 -1.109542165412, -1.313349163206, -6.546467859720, -5.676423695317,
 -1.108095043971, -1.314339465889, -6.548459673714, -5.678053761941,
 -1.107045508177, -1.315313589861, -6.550840048044, -5.679723575907,
 -1.106904176994, -1.316270419446, -6.552718911719, -5.681385479910,
 -1.107231655444, -1.316990853576, -6.554320055561, -5.682816260496,
 -1.108219061381, -1.318020560323, -6.555929221593, -5.684531304934,
 -1.109248347636, -1.319564856248, -6.557205297590, -5.686188102367,
 -1.110144745854, -1.321408660495, -6.558004571489, -5.687631567543,
 -1.111537892161, -1.323511686836, -6.559099506136, -5.689462815942,
 -1.113101353820, -1.325703056560, -6.559790781441, -5.690867017989,
 -1.113101353820, -1.325703056560, -6.559790781441, -5.690867017989,
 -1.114932298811, -1.327722804930, -6.560460710243, -5.693073165018,
 -1.116513083646, -1.329599841636, -6.561339276112, -5.695336856743,
 -1.118571211450, -1.330914589135, -6.562104719811, -5.697869694751,
 -1.120236275226, -1.331718510783, -6.563085322052, -5.700680170261,
 -1.122096111591, -1.332010335664, -6.563951837487, -5.703154014503,
 -1.123802024736, -1.332038242234, -6.564889719389, -5.705406431816,
 -1.123802024736, -1.332038242234, -6.564889719389, -5.705406431816,
 -1.126003428099, -1.332747516232, -6.567303051298, -5.711134271989,
 -1.127138886606, -1.333703833382, -6.568462399553, -5.713576902548,
 -1.128375156185, -1.335083656517, -6.570145239515, -5.716656943652,
 -1.128737181634, -1.336560620135, -6.571832003967, -5.719894796170,
 -1.129025110888, -1.338472030321, -6.573090571872, -5.722914469202,
 -1.129296443647, -1.340880693416, -6.574692531086, -5.725803030850,
 -1.129626424129, -1.343347476626, -6.576570229947, -5.728793393091,
 -1.130515531802, -1.345709512504, -6.578214474911, -5.731824847725,
 -1.130869943710, -1.347820330788, -6.580132257208, -5.735397964257,
 -1.131556299070, -1.348976369061, -6.582280483507, -5.738845980709,
 -1.111333126670, -1.327708806872, -6.566310469500, -5.727554832266,
 -1.111050872565, -1.326910551178, -6.569615528793, -5.731970682151,
 -1.111226070512, -1.326105144593, -6.572470991464, -5.736965046953,
 -1.111843117353, -1.325710674049, -6.575849165331, -5.741518726682,
 -1.112915489052, -1.325195410529, -6.579583694131, -5.746690625935,
 -1.114264536028, -1.324567877778, -6.583761800435, -5.752318581414,
 -1.115029446709, -1.323746592262, -6.587985703659, -5.758447899087,
 -1.115877200287, -1.322937945517, -6.591257501373, -5.765295140793,
 -1.116660063824, -1.321494589226, -6.595308644051, -5.772270103230,
 -1.117888577267, -1.319919980300, -6.598883144905, -5.779300310383,
 -1.118997086103, -1.317914888552, -6.602393399940, -5.787270437499,
 -1.119963131251, -1.315249796709, -6.606292197158, -5.795009959483,
 -1.120164981788, -1.311830245986, -6.610400653831, -5.802844332721,
 -1.120493298363, -1.308120171287, -6.615099558176, -5.811097700838,
 -1.121775944762, -1.299978281077, -6.625992509220, -5.827424359987,
 -1.122403928102, -1.295435245929, -6.631457940789, -5.834947576267,
 -1.123019080840, -1.290502134335, -6.636873439848, -5.842485895308,
 -1.123743229166, -1.285965715249, -6.641966392912, -5.850487460425,
 -1.124602420380, -1.281341512804, -6.647361264678, -5.858780189219,
 -1.125896041438, -1.277112136045, -6.652663670592, -5.867546496604,
 -1.126748309755, -1.273588244569, -6.658644459188, -5.876059273835,
 -1.128273748881, -1.270523547403, -6.664811850294, -5.884567434095,
 -1.129746237985, -1.267830763336, -6.671500329354, -5.893452555073,
 -1.131360277160, -1.265598451987, -6.678578076153, -5.901958293562,
 -1.133208217434, -1.262870880891, -6.684599872798, -5.910582386998,
 -1.135256515118, -1.260397070833, -6.690202503724, -5.919567292328,
 -1.136885953987, -1.257451228272, -6.695705102710, -5.928938886067,
 -1.138565931165, -1.254789315566, -6.701023617459, -5.937360838786,
 -1.140456842740, -1.252624104609, -6.706040608077, -5.945875046143,
 -1.142544814201, -1.250179901131, -6.711806955993, -5.954617541156,
 -1.144440066371, -1.248140170675, -6.717302874594, -5.962767557051,
 -1.146173380455, -1.247408929759, -6.723286697411, -5.971385084437,
 -1.148269109925, -1.247312301835, -6.729406768667, -5.980377704477,
 -1.149610516799, -1.247662765193, -6.735185197205, -5.988859792818,
 -1.151305870548, -1.247989759563, -6.741279283830, -5.996754572403,
 -1.152739959700, -1.248687864686, -6.747407094246, -6.004033916374,
 -1.154576296875, -1.248883233366, -6.753298933935, -6.010324618565,
 -1.156585118334, -1.249380878261, -6.759537705513, -6.015945889583,
 -1.160949539399, -1.252208751369, -6.772330669979, -6.027514936725,
 -1.162943030695, -1.254662289367, -6.777833783669, -6.032967976532,
 -1.164997921401, -1.258237873632, -6.783947932052, -6.038529949988,
 -1.164997921401, -1.258237873632, -6.783947932052, -6.038529949988,
 -1.169343969376, -1.275003214510, -6.801892108643, -6.053857913837,
 -1.170371066804, -1.282175237467, -6.808448345000, -6.058654082725,
 -1.153618818126, -1.269948785004, -6.795611293785, -6.045092273256,
 -1.152425767857, -1.275137361809, -6.801388704843, -6.047758067322,
 -1.153131943728, -1.282812253116, -6.808880095093, -6.051204033746,
 -1.153534277266, -1.290823106503, -6.816308602908, -6.054544805035,
 -1.154462417010, -1.298847402172, -6.822979771424, -6.057742730929,
 -1.156390270911, -1.307595121288, -6.830073003704, -6.060670335257,
 -1.162957842369, -1.326775027090, -6.842506833505, -6.066871639877,
 -1.166646309117, -1.337385502528, -6.848985711110, -6.069158163726,
 -1.170389238777, -1.348207834609, -6.854498049068, -6.071899319566,
 -1.174818153708, -1.359380780702, -6.860182918767, -6.074539017825,
 -1.179679294319, -1.371230465038, -6.865518268708, -6.077224860779,
 -1.184545201595, -1.383766548334, -6.870622124903, -6.079710132116,
 -1.189509064595, -1.396079243172, -6.875487398390, -6.082390630382,
 -1.194613992402, -1.407969886562, -6.879734851427, -6.085221726368,
 -1.199657818243, -1.419609400912, -6.884393208335, -6.088692352473,
 -1.204635955595, -1.430542008362, -6.888176521097, -6.092140038953,
 -1.209899718282, -1.441568329564, -6.891508159088, -6.095771147314,
 -1.215783568017, -1.451960629727, -6.894564170922, -6.099484907554,
 -1.221771188464, -1.462336971843, -6.897379402006, -6.103614535134,
 -1.228014310705, -1.472209081071, -6.900232843049, -6.108008490958,
 -1.234298052079, -1.481699222748, -6.903351395022, -6.111846813763,
 -1.241227194525, -1.490180224793, -6.905968854393, -6.116752521175,
 -1.248295905979, -1.498550079779, -6.908400978339, -6.121461911231,
 -1.255103680101, -1.506627336008, -6.911022570145, -6.125915792638,
 -1.262056653293, -1.513880342659, -6.913177315969, -6.130512600632,
 -1.268556698139, -1.520272608424, -6.915602762173, -6.135278331482,
 -1.275041257487, -1.525953089579, -6.918266857603, -6.140025876700,
 -1.288445392606, -1.535025486437, -6.923833966583, -6.151318826557,
 -1.295265783767, -1.538959995128, -6.926674031030, -6.157227838541,
 -1.302129046344, -1.542850305409, -6.929662549331, -6.163217960984,
 -1.308965963056, -1.546265610545, -6.933136135766, -6.169190732149,
 -1.315683171686, -1.550203496330, -6.936754823804, -6.176147006683,
 -1.322975216060, -1.554038274622, -6.940916660257, -6.182791366078,
 -1.337457028705, -1.563057677614, -6.948455558948, -6.197176749364,
 -1.344317374770, -1.568496454504, -6.953006213225, -6.205037772901,
 -1.350780221346, -1.574213368869, -6.957261409748, -6.213261809433,
 -1.356603757936, -1.580157829819, -6.961476187589, -6.221024112075,
 -1.362436812334, -1.586446945276, -6.966184596094, -6.228642768482,
 -1.367592474719, -1.592687533139, -6.971182229675, -6.235997046377,
 -1.372816950467, -1.598421903753, -6.976507471296, -6.243759768268,
 -1.378499537385, -1.604272754885, -6.982475560355, -6.251461022552,
 -1.383525002832, -1.610286866203, -6.988600991783, -6.259703223438,
 -1.388002863643, -1.616010545084, -6.994523795359, -6.267267893402,
 -1.391979828011, -1.621396489436, -7.001019788528, -6.275112777289,
 -1.395666527359, -1.627110470604, -7.007230412051, -6.283561055031,
 -1.380877314758, -1.614519213239, -6.994564980501, -6.275155840361,
 -1.380877314758, -1.614519213239, -6.994564980501, -6.275155840361,
 -1.381738686569, -1.622812607711, -7.005749511839, -6.291055154472,
 -1.382975113056, -1.627419698552, -7.013020966827, -6.299472584578,
 -1.384478205683, -1.631769527607, -7.020634888720, -6.308087178832,
 -1.387091765196, -1.635701226786, -7.027579790537, -6.316303108385,
 -1.389599812531, -1.639455804237, -7.035154474559, -6.324559776191,
 -1.392606094487, -1.643302514102, -7.042325894072, -6.332943975445,
 -1.396367726200, -1.647270932234, -7.050583577218, -6.341029726494,
 -1.403241167210, -1.653968746910, -7.067539810380, -6.357502481488,
 -1.403241167210, -1.653968746910, -7.067539810380, -6.357502481488,
 -1.406619849678, -1.657807643146, -7.075548634872, -6.366069800069,
 -1.410035319520, -1.662184931945, -7.084668619073, -6.374393849100,
 -1.413714378945, -1.667616218197, -7.093510459503, -6.382560248924,
 -1.417027100576, -1.673118000616, -7.102533216586, -6.390949332856,
 -1.421828935002, -1.679323186323, -7.111529259095, -6.399496363508,
 -1.426769773481, -1.686049967630, -7.121027142185, -6.407340941624,
 -1.431841082712, -1.693181921794, -7.130345464212, -6.415310070368,
 -1.436394413358, -1.699679235545, -7.139111852067, -6.423315684437,
 -1.441061815491, -1.706285319731, -7.148061495684, -6.431574494385,
 -1.445183446461, -1.712444747180, -7.157167268334, -6.440446409477,
 -1.449012294244, -1.718550043396, -7.165472316290, -6.449139011619,
 -1.452813126748, -1.723630644871, -7.173747382091, -6.458322980503,
 -1.457084919966, -1.729015552136, -7.182164421179, -6.467045131150,
 -1.461045719506, -1.734524705389, -7.191096144872, -6.475844160523,
 -1.464603222032, -1.739938600637, -7.199563224019, -6.485009722536,
 -1.468704261936, -1.745429989769, -7.208409752402, -6.494228358891,
 -1.472989889990, -1.751115737740, -7.217083195255, -6.503587388423,
 -1.476872750088, -1.756661431442, -7.225699445979, -6.512735123234,
 -1.481429373597, -1.761671796968, -7.233597030926, -6.522322764939,
 -1.486189155225, -1.766713264096, -7.241024215309, -6.531730286065,
 -1.491633982776, -1.771564730917, -7.248625667922, -6.541052331955,
 -1.497350472814, -1.776281562900, -7.256377307949, -6.550333058392,
 -1.504207206966, -1.780928330504, -7.264425368303, -6.560153016145,
 -1.512032777871, -1.785808424981, -7.272724217324, -6.569419785932,
 -1.520377954469, -1.790326264037, -7.280928049162, -6.578080097271,
 -1.528997467660, -1.795270139164, -7.288844669723, -6.587193018936,
 -1.547745650551, -1.809802131831, -7.303632461443, -6.604857818623,
 -1.556527089316, -1.818263764395, -7.311686933291, -6.613696130100,
 -1.565698082418, -1.827038010704, -7.318964457205, -6.622511336611,
 -1.575386066651, -1.836060049467, -7.326425509329, -6.632195139401,
 -1.584413386663, -1.845718922991, -7.334049306960, -6.641832510736,
 -1.593329019052, -1.856079300879, -7.341834282544, -6.650852084305,
 -1.601791184306, -1.866228716337, -7.349601180297, -6.659993977815,
 -1.609167755387, -1.875817046661, -7.358532885995, -6.668867205108,
 -1.615813360775, -1.884860308288, -7.367248419259, -6.678255309718,
 -1.621539961878, -1.893714320768, -7.375566277033, -6.687859605534,
 -1.621539961878, -1.893714320768, -7.375566277033, -6.687859605534,
 -1.615597647560, -1.891835537741, -7.375226127810, -6.691398608973,
 -1.618248538568, -1.896467610512, -7.383295112406, -6.700167176939,
 -1.622033235767, -1.901366030913, -7.392688999959, -6.709680873790,
 -1.631004011249, -1.909124460642, -7.411886811140, -6.729371216697,
 -1.636120588511, -1.912350108954, -7.421942436576, -6.739759857049,
 -1.641939533807, -1.915616959138, -7.431718904534, -6.750697929973,
 -1.647382137142, -1.919378775183, -7.441949452021, -6.761457880610,
 -1.652537735801, -1.923771245984, -7.451677276593, -6.772047761348,
 -1.658117471711, -1.928379143327, -7.461219623507, -6.782643025266,
 -1.669226548418, -1.937716804226, -7.480290180338, -6.803388408262,
